Account Code,Storage Branch,Account Description,Barcode,Alternate Code,Long Description,Contents,Object Code,Description,Add Date,Item Status,Status Date,Destroy Date,Perm Flag,Container Barcode,From Date,To Date,User Field 1,User Field 2,User Field 3,User Field 4,User Date,Access Count
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291500,GOSF77,DR - EV,,C01,,2009-06-25,In,2009-06-25,2015-04-30 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291486,GOSF57,FO - J,,C01,,2009-06-25,In,2009-06-25,2015-02-28 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291511,GOSF102,WAD - WEA,,C01,,2009-06-25,In,2009-06-25,2015-04-30 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291507,GOSF78,F - FO,,C01,,2009-06-25,In,2009-06-25,2015-04-30 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291524,CORRIMAL60,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291525,CORRIMAL59,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291530,WYONG4,FILES,,C01,,2009-06-25,In,2009-06-25,2010-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291521,CORRIMAL41,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291493,GOSF87,MA - MARS,,C01,,2009-06-25,In,2009-06-25,2015-04-30 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291522,CORRIMAL52,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291523,CORRIMAL53,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291517,CORRIMAL21,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291516,CORRIMAL23,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291519,CORRIMAL50,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291520,CORRIMAL11,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291518,CORRIMAL4,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291538,WYONG14,FILES,,C01,,2009-06-25,In,2009-06-25,2013-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291536,WYONG1,"04, 05, 06 A & B",,C01,,2009-06-25,In,2009-06-25,2013-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291535,CORRIMAL58,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291534,CORRIMAL43,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291402,PEN118,2004 - 2005 J/S - B,,C01,,2009-06-25,In,2009-06-25,2013-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291401,PEN119,"J/S FILES ""T"" INAC",,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291406,PEN114,"REVERSE MARKETING ""GREEN"" L-Z",,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291407,PEN113,2003 - 2006 J/S M,,C01,,2009-06-25,In,2009-06-25,2014-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291404,PEN116,BLUE J/S I-J,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291405,PEN115,2004 - 2005 J/S GREEN C,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291467,BELMONT2,FILES,,C01,,2009-06-25,In,2009-06-25,2014-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291398,PEN122,PPS 2005 - 2006 Q - Z,,C01,,2009-06-25,In,2009-06-25,2013-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291399,PEN121,2005 - 2006 PPS CONTACTS A - E,,C01,,2009-06-25,In,2009-06-25,2013-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291465,PEN55,FILES V,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291464,PEN56,FILES Z,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291457,PEN63,FILES Q,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291458,PEN62,FILES R,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291466,PEN54,FILES S,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291462,PEN58,FILES N,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291463,PEN57,FILES XI,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291468,PEN25,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291385,PEN133,12M+ FILES 2009 SW2516,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291391,PEN127,12M+ FILES 2009 SW2516,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291390,PEN128,12M+ FILES 2009 SW2516,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291384,PEN134,12M+ FILES 2009 SW2516,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291377,PEN141,12M+ FILES 2009 SW2516,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291378,PEN140,12M+ FILES 2009 SW2516,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291389,PEN129,12M+ FILES 2009 SW2516,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291383,PEN135,12M+ FILES 2009 SW2516,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291454,PEN66,NOV 07 GREEN INAC,,C01,,2009-06-25,In,2009-06-25,2014-11-30 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291455,PEN65,FILES UI,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291461,PEN59,FILES E,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291460,PEN60,FILES W,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291459,PEN61,FILES C,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291453,PEN67,FILES TI,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291452,PEN68,FILES WI,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291456,PEN64,FILES J,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291367,PEN149,12M+ 2009 RH0668,,C01,,2009-06-25,In,2009-06-25,2016-06-24 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291366,PEN150,12M+ 2009 RH0668,,C01,,2009-06-25,In,2009-06-25,2016-06-24 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291374,PEN49,UNDER 12M 2009,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291373,PEN143,12M+ FILES 2008 INDIGENOUS,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291380,PEN138,12M+ FILES 2009 LD0533,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291382,PEN136,12M+ FILES 2009 LD0533,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291379,PEN139,12M+ FILES 2009 LD0533,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291387,PEN131,12M+ FILES 2009 LD0533,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291381,PEN137,12M+ FILES 2009 LD0533,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291386,PEN132,12M+ FILES 2009 LD0533,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291376,PEN142,12M+ FILES 2009 LD0533,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291370,PEN146,12M+ 2009 RH0668,,C01,,2009-06-25,In,2009-06-25,2016-06-24 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291365,PEN151,CANADIDATE FILES,,C01,,2009-06-25,In,2009-06-25,2016-06-24 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291371,PEN145,INDIGENOUS 2008 FILES,,C01,,2009-06-25,In,2009-06-25,2016-06-24 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291369,PEN147,12M+ 2009 RH0668,,C01,,2009-06-25,In,2009-06-25,2016-06-24 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291368,PEN148,12M+ 2009 RH0668,,C01,,2009-06-25,In,2009-06-25,2016-06-24 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291372,PEN144,PLACEMENTS/CLAIMS 2009,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291394,PEN124,FILES (DANIELLE/AMANDA),,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291393,PEN125,MIXED FILES,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291392,PEN126,PPS FILES,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291375,PEN50,UNDER 12M 2009,,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291395,PEN123,FILES (DANIELLE/AMANDA),,C01,,2009-06-25,In,2009-06-25,2016-06-23 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291388,PEN130,12+ FILES 2009 LD0533,,C01,,2009-06-25,In,2009-06-26,2016-06-23 00:00:00,No,,,,,,,,,1
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291809,PEN24,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291810,PEN43,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291808,PEN48,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291805,PEN47,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291807,PEN21,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291762,1917/CF/0106/RZ,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291761,1917/CF/1206/F,FILES,,C01,,2009-06-25,In,2009-06-25,2013-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291750,1917/CF/0808/AB,FIELS,,C01,,2009-06-25,In,2009-06-25,2015-08-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291744,1917/CF/1006/5,"U2, BOX 5 2006",,C01,,2009-06-25,In,2009-06-25,2013-10-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291739,1917/CF/0808/DF,,,C01,,2009-06-25,In,2009-06-25,2015-08-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291738,1917/CF/1206/1,"N, O, P, R",,C01,,2009-06-25,In,2009-06-25,2013-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291747,1923/CF/0208/56,"BOX 56, A-FO",,C01,,2009-06-25,In,2009-06-25,2015-02-28 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291743,1917/CF/0808/IJ,,,C01,,2009-06-25,In,2009-06-25,2015-08-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291748,,"JSS/JSSO, CHECKLIST HURSTVILLE AND REGO FORMS A-N",,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291760,1917/CF/1006/1,FILES,,C01,,2009-06-25,In,2009-06-25,2013-10-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291745,1917/CF/0808/1,FILES,,C01,,2009-06-25,In,2009-06-25,2015-08-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291763,1917/CF/1206/C1,FILES,,C01,,2009-06-25,In,2009-06-25,2013-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291746,,CORRIMAL MONTH ENDS 2003-2006 TRAIN VOUCHER BOOKLETS,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291752,1917/JP/1207/2,FILES,,C01,,2009-06-25,In,2009-06-25,2014-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291758,1917/CF/1206/WZ,FILES,,C01,,2009-06-25,In,2009-06-25,2013-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291755,1917/CF/0808/L,FILES,,C01,,2009-06-25,In,2009-06-25,2015-08-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291757,1917/CF/1006/2,FILES,,C01,,2009-06-25,In,2009-06-25,2013-10-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291751,1917/CF/1206/LM,FILES,,C01,,2009-06-25,In,2009-06-25,2013-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291759,1917/CF/0106/IQ,FILES,,C01,,2009-06-25,In,2009-06-25,2013-01-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291756,1917/CF/0808/GH,FILES,,C01,,2009-06-25,In,2009-06-25,2015-08-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291714,1990/CL/1007/5,8.07-10.07 ISCA,,C01,,2009-06-25,In,2009-06-25,2014-10-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291711,1990/CF/1206/7,A - L,,C01,,2009-06-25,In,2009-06-25,2013-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291710,1990/CL/0906/1,08/06 - 09/06 GREEN,,C01,,2009-06-25,In,2009-06-25,2013-09-30 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291717,1990/CF/1207/5,,,C01,,2009-06-25,In,2009-06-25,2014-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291718,1990/CL/1005/3,,,C01,,2009-06-25,In,2009-06-25,2012-10-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291719,1990/CF/31/2061, - T,,C01,,2009-06-25,In,2009-06-25,2013-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291715,1990/CL/1206/8,08.06-12.06 - BLUE,,C01,,2009-06-25,In,2009-06-25,2013-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291726,1990/CF/1207/11,,,C01,,2009-06-25,In,2009-06-25,2014-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291730,1990/CL/1207/10,,,C01,,2009-06-25,In,2009-06-25,2014-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291734,1990/CF/1207/6,,,C01,,2009-06-25,In,2009-06-25,2014-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291735,1990/CF/1206/6,W - Z AND ALEX POLSON,,C01,,2009-06-25,In,2009-06-25,2013-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291733,1990/CF/1207/7,,,C01,,2009-06-25,In,2009-06-25,2014-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291736,1990/CF/1207/1,,,C01,,2009-06-25,In,2009-06-25,2014-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291732,1990/CF/1207/8,,,C01,,2009-06-25,In,2009-06-25,2014-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291731,1990/CF/1206/1,A - C,,C01,,2009-06-25,In,2009-06-25,2013-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291676,CORRIMAL27,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291680,CORRIMAL33,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291682,CORRIMAL63,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291683,CORRIMAL17,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291723,1990/CF/1207/9,,,C01,,2009-06-25,In,2009-06-25,2014-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291707,1990/CF/1206/4,MI - RITE,,C01,,2009-06-25,In,2009-06-25,2013-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291684,CORRIMAL42,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291678,CORRIMAL8,FILES,,C01,,2009-06-25,In,2012-03-20,2015-12-31 00:00:00,No,,,,,,,,,1
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291681,CORRIMAL34,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291675,CORRIMAL36,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291671,CORRIMAL62,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291672,CORRIMAL18,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291673,CORRIMAL69,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291679,CORRIMAL70,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291709,1990/CF/1206/8,M - Z,,C01,,2009-06-25,In,2009-06-25,2014-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291721,1990/CL/0807/6,FILES,,C01,,2009-06-25,In,2009-06-25,2014-08-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291674,CORRIMAL3,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291677,CORRIMAL67,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291665,1990/CL/0706/13,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291705,1990/CF/1204/1,K - MC,,C01,,2009-06-25,In,2009-06-25,2013-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291720,1990/CL/1106/4,FILES,,C01,,2009-06-25,In,2009-06-25,2013-11-30 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291666,CORRIMAL22,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291670,CORRIMAL24,FILES,,C01,,2009-06-25,In,2009-06-25,2015-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291596,GOSF46,G - L,,C01,,2009-06-25,In,2009-06-25,2014-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291595,GOSF93,Q - RI,,C01,,2009-06-25,In,2009-06-25,2015-04-30 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291594,GOSF71,BU - CHU,,C01,,2009-06-25,In,2009-06-25,2015-04-30 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291585,WYONG16,,,C01,,2009-06-25,In,2009-06-25,2013-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291590,GOSF29,,,C01,,2009-06-25,In,2009-06-25,2014-12-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291591,GOSF67,,,C01,,2009-06-25,In,2009-06-25,2014-07-31 00:00:00,No,,,,,,,,,0
SYDN1445,Sydney,The Salvation Army Employment Plus,SYD01291593,GOSF19,S - SL,,C01,,2009-06-25,In,2009-06-25,2013-12-31 00:00:00,No,,,,,,,,,0
